,tweet,label
799,"['tinggal', 'like', 'saja', 'kan', 'bisa', 'kok', 'marah', 'si']",Anger
800,"['jangan', 'jadi', 'orang', 'tolol', 'lah', 'anjing', 'semua', 'orang', 'tahu', 'kalau', 'kamu', 'ngelakuin', 'salah', 'semua', 'orang', 'tahu', 'kalau', 'kamu', 'sampah', 'kamu', 'bajingan', 'jadi', 'jangan', 'ngarepin', 'belas', 'kasih', 'dari', 'orang', 'yang', 'sudah', 'kamu', 'kecewain']",Anger
801,"['kadang', 'suka', 'bingung', 'sama', 'cewek', 'yang', 'cari', 'sugar', 'daddy', 'pengennya', 'yang', 'baik', 'tulus', 'pengertian', 'giliran', 'di', 'apa', 'in', 'tidak mau', 'ya', 'itu', 'bapak', 'kamu', 'kan', 'ada', 'tolol', 'kalau', 'konteksnya', 'sama']",Anger
802,"['dengar', 'suara', 'orang', 'yang', 'makannya', 'ngecap', 'asli', 'emosi', 'aink']",Anger
803,"['yaallah', 'kenapa', 'sih', 'pagi', 'pagi', 'sudah', 'dibikin', 'emosi', 'saja', 'please', 'ini', 'weekend', 'tolonglah', 'kalau', 'mau', 'pulang', 'ya', 'pulang', 'saja', 'kaga', 'usah', 'tanya', 'tanya', 'saya', 'kan', 'saya', 'juga', 'jadi', 'ikut', 'mikir']",Anger
804,"['bodoh', 'banggang', 'tak', 'sedaq', 'dengan', 'kediri', 'sendiri', 'itu', 'orang', 'kata', 'jenis', 'tak', 'reti', 'nk', 'bersyukur', 'bagi', 'p', 'la', 'banyak', 'mana', 'pun', 'tetap', 'takkan', 'cukup', 'nk', 'ada', 'hati', 'pulak', 'nk', 'cantas', 'saya', 'bukan', 'main', 'bodoh', 'banggang', 'lagi', 'habaq', 'kita', 'lani', 'nk', 'tukaq', 'senang', 'orang', 'tua', 'takdak', 'sudah', 'nanti', 'semua', 'saya', 'potong', 'nama']",Anger
805,"['benci', 'tahu', 'rasanya', 'harus', 'bertengkar', 'sama', 'perasaan', 'diri', 'sendiri']",Anger
806,"['aduh', 'benci', 'ah', 'last', 'minit', 'xnak', 'hantar']",Anger
807,"['tahu', 'elah', 'tolol', 'sekali', 'finishingnya', 'busuk', 'aslii', 'padahal', 'di', 'lapangan', 'nguasain', 'pertandingan', 'nyeselkan', 'absen', 'trophy', 'lagi', 'saja', 'musim', 'ini', 'mengcape', 'benar', 'lah']",Anger
808,"['mana', 'katanya', 'ngehargain', 'keberadaan', 'saya', 'kalau', 'minta', 'saja', 'maunya', 'diturutin', 'giliran', 'saya', 'minta', 'tidak', 'diturutin', 'giliran', 'saya', 'marah', 'saya', 'juga', 'yang', 'salah', 'aduh', 'yaallah']",Anger
809,"['kamu', 'tahu', 'seberapa', 'saya', 'keselnya', 'di', 'shop', 'tidak', 'ada', 'sama', 'sekali', 'paketnya', 'harus', 'cek', 'history', 'sama', 'recommend', 'for', 'you', 'baru', 'kelihatan', 'kan', 'tidak', 'jelas', 'bikin', 'emosi', 'pagi', 'pagi', 'benci', 'sangat', 'pakai', 'mytelkomsel', 'tidak', 'jelas']",Anger
810,"['sudah', 'facebook', 'kamu', 'unfollow', 'alah', 'bijak', 'ingat', 'saya', 'bodoh']",Anger
811,"['si', 'tolol', 'sudah', 'tahu', 'crush', 'nya', 'tidak', 'ngerti', 'bahasa', 'inggris', 'malah', 'ngode', 'pakai', 'lagu', 'western']",Anger
812,"['bodoh', 'sekali', 'anda', 'liga', 'spanyol', 'nomor', 'siapa']",Anger
813,"['sudah', 'la', 'paksa', 'paksa', 'pastu', 'anak', 'marah']",Anger
814,"['bangsat', 'saya', 'mirip', 'orang', 'gila', 'ngegalauin', 'cowok', 'orang']",Anger
815,"['nanti', 'derang', 'keluarkan', 'la', 'statement', 'minta', 'maaf', 'dan', 'senarai', 'alasan', 'bodoh', 'itu', 'macam', 'tak', 'biasa']",Anger
816,"['emosi', 'sangat', 'liatnya']",Anger
817,"['pagi', 'suka', 'sudah', 'ad', 'uwu', 'uwu', 'bangsat', 'males', 'in']",Anger
818,"['harusnya', 'bisa', 'lebih', 'bijak', 'tapi', 'efek', 'booster', 'dan', 'kecapekan', 'jadinya', 'melu', 'emosi', 'dewe', 'can', 't', 'control', 'my', 'seellf']",Anger
819,"['bangsat', 'tahu', 'saja', 'lagi', 'kamu', 'dip']",Anger
820,"['masio', 'jengkel', 'maksimal', 'tapi', 'tetap', 'ada', 'ditengah', 'tengah', 'ada', 'kaki', 'yang', 'terus', 'berusaha', 'di', 'seimbangkan', 'you', 'did', 'well', 'sis', 'keep', 'goin', 'cuma', 'lebih', 'objektif', 'dan', 'bijak', 'saja', 'jangan', 'mau', 'dibodohi', 'pihak', 'ini', 'hidupmu', 'kamu', 'berhak', 'bahagia', 'jangan', 'tidak', 'bahagia', 'demi', 'bikin', 'orang', 'lain', 'bahagia']",Anger
821,"['saya', 'sebagai', 'yang', 'pernah', 'juga', 'berusaha', 'untuk', 'tidak', 'panik', 'saya', 'kasih', 'tahu', 'lah', 'kalau', 'teman', 'yang', 'lain', 'harus', 'langsung', 'pada', 'swab', 'antigen', 'dulu', 'saja', 'blabla', 'ternyata', 'dia', 'ngeprank', 'saja', 'saya', 'emosi', 'dong', 'disitu', 'dikeluarin', 'lah', 'semua', 'stiker', 'kata', 'mutiara', 'saya', 'saya', 'marah', 'di', 'grup', 'karena', 'tidak', 'lucu', 'becandaanny']",Anger
822,"['weekend', 'ruined', 'haih', 'penat', 'la', 'bodoh', 'jadi', 'supporter', 'mu', 'ini']",Anger
823,"['wkwkwk', 'memang', 'kamu', 'punya', 'agama', 'benci', 'sekali', 'sama', 'yang', 'berbau', 'islam', 'begitu']",Anger
824,"['jijik', 'kamu', 'menjadi', 'pembohong', 'untuk', 'menutupi', 'fakta', 'bahwa', 'kamu', 'ini', 'selain', 'baperan', 'juga', 'bodoh', 'ini', 'adalah', 'perbuatan', 'paling', 'menjijikkan', 'yang', 'dapat', 'dilakukan', 'manusia', 'ngaku', 'panteis', 'bohong', 'ngaku', 'ngikuti', 'astronomi', 'bohong', 'pembohong', 'huek', 'ngaku', 'anak', 'ugm', 'ui']",Anger
825,"['bukan', 'pick', 'me', 'tapi', 'dijamin', 'emosi']",Anger
826,"['kalau', 'main', 'tiktok', 'bikin', 'kamu', 'jadi', 'orang', 'tolol', 'tidak', 'beradab', 'tidak', 'tahu', 'toleransi', 'better', 'kamu', 'stop', 'main', 'tiktok', 'hanya', 'karena', 'konten', 'jadi', 'kehilangan', 'attitude']",Anger
827,"['lakik', 'kamu', 'tuh', 'cuma', 'parasit', 'saja', 'kaga', 'kerja', 'tapi', 'tambah', 'beban', 'cuma', 'numpang', 'hidup', 'saja', 'tolol']",Anger
828,"['haha', 'fans', 'aot', 'marah', 'gara', 'kalah', 'rank', 'sama', 'sono', 'bisque', 'doll']",Anger
829,"['ngimpi', 'kok', 'bikin', 'emosi', 'orang', 'bikin', 'lapar', 'lagi', 'pokok', 'e', 'maadyang', 'sugeng', 'enjing', 'happy', 'weekend']",Anger
830,"['ruhut', 'kader', 'terbaik', 'dalam', 'hal', 'menjilat', 'bodoh', 'di', 'pelihara', 'tidak', 'punya', 'urat', 'malu']",Anger
831,"['baru', 'kemarin', 'ketemu', 'spesies', 'yang', 'begini', 'mana', 'dia', 'bicara', 'dibesarin', 'lagi', 'suaranya', 'sampai', 'sekelas', 'dengar', 'saya', 'balas', 'lah', 'emosi', 'kali', 'saya', 'wak']",Anger
832,"['kayaknya', 'ini', 'sudah', 'lama', 'bangt', 'saya', 'tidak', 'marah', 'marah', 'abis', 'baca', 'ff']",Anger
833,"['dikira', 'kaget', 'bisa', 'menyelesaikan', 'masalah', 'anggaran', 'yang', 'membengkak']",Anger
834,"['kaget', 'saja', 'tidak', 'guna', 'sekali']",Anger
835,"['kasihan', 'teman', 'acara', 'ultah', 'kemarin', 'ditunda', 'gara', 'contact', 'setelah', 'ditunda', 'banyak', 'yang', 'pamit', 'maaf', 'tidak', 'bisa', 'datang', 'tanpa', 'kasih', 'alasan', 'bilang', 'saja', 'congor', 'tervaksin', 'kamu', 'pada', 'takut', 'heboh', 'season', 'sendirinya', 'tidak', 'percaya', 'keampuhan', 'vaksin', 'tapi', 'suruh', 'orang', 'vaksin', 'tidak', 'lucu']",Anger
836,"['ngentott', 'cacat', 'kabeh', 'toto', 'kromone']",Anger
837,"['malaysia', 'ini', 'tokey', 'besar', 'la', 'jadi', 'payung', 'orang', 'politik', 'sebab', 'itu', 'anak', 'kawal', 'harga', 'barang', 'pun', 'takut', 'anak', 'tekan', 'orang', 'tengah', 'tak', 'berani', 'tokey', 'besar', 'bagi', 'komisen', 'banyak', 'kat', 'orang', 'politik', 'subprojek', 'dekat', 'tokey', 'besar', 'dapat', 'komisen', 'pun', 'sudah', 'boleh', 'kaya', 'keturunan']",Anger
838,"['iyalah', 'ci', 'saya', 'yakin', 'pas', 'saya', 'ribut', 'sama', 'akun', 'saja', 'dia', 'ada', 'dm', 'ngaku', 'mantanku', 'terus', 'tujuannya', 'apa', 'coba', 'kalau', 'tidak', 'jualan', 'cerita', 'palsu', 'dia', 'babikk', 'benar', 'orang', 'itu', 'dan', 'laporan', 'buat', 'si', 'sudah', 'tak', 'pergi', 'tak', 'suruh', 'dia', 'buka', 'dm', 'nya', 'dulu', 'yang', 'ngaku', 'mantanku', 'kesal']",Anger
839,"['profesor', 'begini', 'saya', 'resign', 'dari', 'kampus', 'lebih baik', 'bikin', 'malu', 'almameter', 'kesal']",Anger
840,"['jika', 'kita', 'tidak', 'membangun', 'apakah', 'lebih', 'kaya', 'kalian', 'khawatir', 'indonesia', 'akan', 'dapat', 'dana', 'yang', 'sangat', 'besar', 'dari', 'timur', 'tengah', 'dan lain', 'mengawatirkan', 'ya', 'bisa', 'maju', 'negara', 'ini', 'sulit', 'dibodohi']",Anger
841,"['lebay', 'sangat', 'anjir', 'nangis', 'sampai', 'tersedu', 'sedu', 'kaya', 'diapain', 'orang', 'malu', 'anjir']",Anger
842,"['palu', 'kamu', 'kira', 'kuli', 'pea']",Anger
843,"['anjirr', 'ini', 'akun', 'gila', 'bodoh', 'dongo', 'bikin', 'saya', 'kaget', 'saja']",Anger
844,"['ini', 'maksutnya', 'malu', 'shy', 'apa', 'malu', 'palu', 'sih', 'yang', 'jelas', 'dong']",Anger
845,"['ngeri', 'kieu', 'euy', 'gg', 'tilil', 'idiot', 'bodoh', 'bodoh']",Anger
846,"['tidak', 'kaget', 'kalau', 'tahu', 'pendukung', 'gubernur', 'kafir']",Anger
847,"['rakyat', 'sudah', 'ribut', 'dari', 'kemarin', 'lalu', 'dpr', 'baru', 'kaget', 'sekarang', 'mereka', 'digaji', 'dengan', 'uang', 'rakyat', 'kemarin', 'ngapain', 'saja', 'bukannya', 'dpr', 'harusnya', 'check', 'balances', 'bikin', 'eksmosi']",Anger
848,"['sudah', 'deh', 'ngaku', 'saja', 'siapa', 'yang', 'mbeking', 'nih', 'bupati', 'tidak', 'takut', 'dihisab', 'panitia', 'hari', 'akhir', 'tah']",Anger
849,"['saya', 'butuh', 'kepastian', 'bukan', 'harapan', 'palsu']",Anger
850,"['tetangga', 'yang', 'saya', 'anggap', 'deket', 'sangat', 'karena', 'baik', 'kbangetan', 'dan', 'royal', 'sangat', 'eh', 'tahunya', 'dpo', 'invest', 'bodong', 'hampir', 'm', 'bangke', 'jadi', 'takut', 'soalnya', 'banyak', 'orang', 'datang', 'terus', 'dm', 'saya', 'cari', 'info', 'malesin', 'anjir']",Anger
851,"['liatliat', 'tweet', 'jangan', 'kaget', 'jangan', 'anggep', 'alay', 'namanya', 'juga', 'bot', 'jangan', 'menyesal', 'sudah', 'baca', 'nanti', 'saya', 'kasih', 'panserpis', 'kok', 'botbot']",Anger
852,"['gerombolan', 'penjilat', 'tidak', 'tahu', 'malu']",Anger
853,"['anjing', 'kaget', 'typing', 'kamu', 'minta', 'di', 'tabok', 'apa', 'gimana']",Anger
854,"['malu', 'anjing', 'line', 'saya', 'ugh', 'jijik', 'dan', 'kesal']",Anger
855,"['makanya', 'baca', 'mbak', 'baca', 'itu', 'disuruh', 'gembira', 'berarti', 'jangan', 'panik', 'kalau', 'panik', 'imun', 'turun', 'tanya', 'yang', 'ahli', 'orang', 'genbira', 'biar', 'imun', 'bagus', 'apa', 'sebaliknya', 'bikin', 'kesal', 'saja']",Anger
856,"['jangan', 'bikin', 'saya', 'panik', 'dan', 'jangan', 'ganggu', 'saya', 'kalau', 'moodnya', 'tidak', 'bagus', 'bisa']",Anger
857,"['sok', 'an', 'kaget', 'dasar', 'beban']",Anger
858,"['jangan', 'bikin', 'orang', 'khawatir', 'kenapa', 'sih', 'jul']",Anger
859,"['pejabat', 'kaget', 'itu', 'budaya', 'kumpulan', 'orang', 'bodoh', 'bermain', 'drama', 'prestasi', 'menjilat', 'korupnya', 'tidak', 'kira']",Anger
860,"['sudah', 'saya', 'tebak', 'dari', 'kemarin', 'saya', 'khawatir', 'mereka', 'bakal', 'turun', 'ya', 'benar', 'saja', 'turun', 'terus', 'ini', 'saya', 'jual', 'produknya', 'gimana', 'anjir', 'masa', 'itu', 'liplipan', 'saya', 'pakai', 'bangun', 'tidur', 'saya', 'pakai', 'yang', 'mocha', 'nanti', 'siang', 'saya', 'pakai', 'dahlia', 'sore', 'saya', 'pakai', 'sweet', 'malam', 'mau', 'tidur', 'saya', 'pakai', 'romantic']",Anger
861,"['pakai', 'pura', 'kaget', 'segala', 'sok', 'iya', '_']",Anger
862,"['tolong', 'adain', 'fitur', 'unsend', 'saya', 'malu', 'sangat', 'jancok']",Anger
863,"['ketularan', 'jadi', 'tukang', 'boonk', 'semua', 'mereka', 'tidak', 'punya', 'malu', 'muka', 'tembok', 'china']",Anger
864,"['kemarin', 'haha', 'hihi', 'haha', 'hihi', 'pas', 'sekarang', 'mau', 'simpen', 'permanen', 'portalnya', 'error', 'ajxbsggxhsb', 'panik', 'x', 'kesal']",Anger
865,"['semua', 'hobinya', 'kaget', 'jengkel']",Anger
866,"['saya', 'yang', 'panik', 'masalahnya', 'bangsat']",Anger
867,"['dalam', 'hati', 'padahal', 'panik', 'juga', 'si', 'anying', 'bodoh']",Anger
868,"['halah', 'ngaku', 'saja', 'na', 'tidak', 'usah', 'malu', 'malu', 'dasar', 'munafik']",Anger
869,"['ajuin', 'saja', 'kenapa', 'takut', 'untuk', 'mencoba', 'ragu', 'mundur', 'saja']",Anger
870,"['siapa', 'tahu', 'lewat', 'tl', 'twitter', 'anaknya', 'biar', 'malu', 'itu', 'orang', 'makhlk', 'tidak', 'tahu', 'diri', 'begitu']",Anger
871,"['februari', 'hari', 'ter', 'shibal', 'sangat', 'kenapa', 'begitu', 'kamu', 'di', 'bikin', 'jatuh', 'di', 'depan', 'jalanan', 'mana', 'di', 'lihat', 'banyak', 'orang', 'sakit', 'sama', 'malu', 'nya', 'netral', 'februari', 'prik']",Anger
872,"['sekarang', 'baru', 'luu', 'semua', 'bikin', 'gerakan', 'cuci', 'tangan', 'belajar', 'dulu', 'sana', 'sama', 'dokter', 'odgj', 'tidak', 'tahu', 'malu', 'bangsa', 'ini']",Anger
873,"['tbl', 'tbl', 'takut', 'sekali', 'loh', 'iri', 'kan', 'kamu', 'tidak', 'bisa', 'begitu', 'makanya', 'jangan', 'gatal']",Anger
874,"['kmana', 'saja', 'kliaan', 'kok', 'baru', 'kaget', 'sekarang', 'freak']",Anger
875,"['kok', 'bisa', 'bisanya', 'kaget', 'bukanya', 'anda', 'yang', 'ngawas', '_']",Anger
876,"['ah', 'itu', 'katanya', 'palsu', 'maskernya', 'mengecewakan']",Anger
877,"['jangan', 'malu', 'minta', 'foto', 'real', 'real', 'pict', 'jaminan', 'anda', 'cocok', 'atau', 'tidak', 'dpd', 'datang', 'kecewa', 'beda', 'foto', 'mana', 'jaman', 'sekarang', 'app', 'edit', 'foto', 'sudah', 'jahat']",Anger
878,"['yang', 'fungsinya', 'ngawasin', 'roda', 'pemerintahan', 'saja', 'baru', 'kaget', 'belakangan', 'padahal', 'rakyat', 'sudah', 'pada', 'tereak', 'kapan', 'hari', 'dahlah', 'semakin', 'miris', 'dan', 'makin', 'acakadut', 'saja', 'negeri', 'ini']",Anger
879,"['tapi', 'tetap', 'saya', 'msi', 'tidak', 'trima', 'anjg', 'maksud', 'kamu', 'apa', 'tadu', 'buka', 'baju', 'tadi', 'kaget', 'ajg']",Anger
880,"['tidak', 'usah', 'pura', 'kaget', 'bikin', 'jengkel']",Anger
881,"['berita', 'bangke', 'dan', 'mereka', 'makin', 'exis', 'dan', 'sudah', 'tidak', 'punya', 'malu', 'sama', 'sekali', 'keheed', 'keheed', 'jangan', 'sampai', 'anak', 'cucu', 'saya', 'mirip', 'gini', 'najiiss']",Anger
882,"['tidak', 'tahu', 'malu', 'tidak', 'tahu', 'malu', 'tidak', 'tahu', 'malu']",Anger
883,"['gaduh', 'dengan', 'jiran', 'sendiri', 'ini', 'entah', 'lah', 'in', 'the', 'end', 'of', 'the', 'day', 'muka', 'saya', 'yang', 'hari', 'kamu', 'nampak', 'dari', 'bengkel', 'kamu', 'itu', 'jangan', 'menyampah', 'n', 'benci', 'sangat', 'takut', 'nanti', 'saya', 'yang', 'kamu', 'cari', 'balik', 'i', 'said', 'what', 'i', 'said', 'huu']",Anger
884,"['yang', 'bawah', 'raja', 'palsu', 'bikin', 'eksmosi']",Anger
885,"['kamu', 'cuma', 'kagetan', 'ayam', 'saya', 'juga', 'bisa', 'kaget', 'idiot', 'amat', 'jadi', 'orang']",Anger
886,"['kalian', 'pernah', 'mimpiin', 'seseorang', 'yang', 'random', 'dan', 'lagi', 'tidak', 'memikirkan', 'orang', 'itu', 'mimpinya', 'absurd', 'dan', 'kerasa', 'nyata', 'kaya', 'kalau', 'mimpiin', 'orang', 'lain', 'tuh', 'aneh', 'saja', 'padahal', 'sebelum', 'tidur', 'biasanya', 'sudah', 'prepare', 'diri', 'doa', 'dan lain', 'dan', 'kesal', 'juga', 'apalagi', 'pas', 'tidur', 'kebangun', 'gara', 'kaget', 'ada', 'suara', 'bising']",Anger
887,"['kek', 'gimana', 'ya', 'kadang', 'itu', 'melihat', 'kebodohan', 'orang', 'itu', 'bikin', 'ingin', 'hihh', 'sudah', 'tahu', 'ada', 'gejala', 'kamu', 'bilang', 'kamu', 'sakit', 'tenggorokan', 'waktu', 'tes', 'positif', 'kok', 'kaget', 'tidak', 'ada', 'gejala', 'lah', 'itu', 'yang', 'kamu', 'tulis', 'sebelumnya', 'apaann']",Anger
888,"['yang', 'membantai', 'guru', 'di', 'perancis', 'itu', 'bukan', 'jaringan', 'teror', 'hanya', 'karena', 'anak', 'pelaku', 'memfitnah', 'guru', 'tersebut', 'telah', 'menggambar', 'nabi', 'maka', 'dipenggal', 'lah', 'guru', 'tersebut', 'keji']",Anger
889,"['itu', 'rizki', 'orang', 'kenapa', 'dia', 'urus', 'coba', 'saja', 'apakah', 'dia', 'bisa', 'dibayar', 'ceramah', 'dengan', 'bayaran', 'sekian', 'harusnya', 'malu', 'untuk', 'membicarakan', 'penghasilan', 'orang', 'lain', 'yang', 'diperoleh', 'secara', 'sah', 'dan', 'tidak', 'diatur', 'oleh', 'negara']",Anger
890,"['tidak tahu', 'malu', 'ya']",Anger
891,"['anjingg', 'kaget', 'bikin', 'kesal']",Anger
892,"['busyet', 'bujubuneng', 'elu', 'baru', 'kaget', 'sekarang', 'selama', 'ini', 'ke', 'mana', 'saja', 'tong', 'ngapain', 'saja', 'elu', 'pade']",Anger
893,"['malu', 'maluin', 'punya', 'teman', 'mirip', 'kamu', 'idiot']",Anger
894,"['malu', 'maluin', 'anjrit', 'sinyal', 'begini', 'katanya', 'saja', 'kencang', 'tae']",Anger
895,"['takut', 'kok', 'sama', 'sky', 'ancem', 'saja', 'gajinya', 'bunda', 'potong', 'bulan', 'depan', 'diam', 'pasti', 'keki', 'dengernya']",Anger
896,"['saya', 'ptm', 'lagi', 'bangkee', 'padahal', 'sudah', 'enak', 'argh']",Anger
897,"['tidak', 'ngotak', 'memang', 'adenya', 'positif', 'mengajak', 'diskusi', 'bicara', 'tidak', 'enak', 'enakan', 'pintar', 'saja', 'tapi', 'tidak', 'ngerti', 'psikologis', 'orang', 'down']",Anger
898,"['mari', 'tahun', 'semua', 'bangsa', 'ini', 'pilih', 'pks', 'agar', 'negara', 'indonesia', 'bisa', 'seperti', 'syiria', 'irak', 'yaman', 'iran', 'afganisthan', 'karena', 'sebagai', 'bagus', 'indonesia', 'bosan', 'kan', 'kalau', 'adem', 'ayem', 'saja', 'kan', 'bahagia', 'kalau', 'lagi', 'bercinta', 'sebelah', 'kita', 'bom', 'meledak', 'truss', 'ada', 'yang', 'jual', 'anak', 'gadis', 'kita', 'bisa', 'beli', 'idiot']",Anger
899,"['bisa', 'tidak', 'si', 'kaya', 'masalah', 'tuh', 'datengnya', 'nanti', 'malam', 'saja', 'anjing', 'biar', 'mau', 'nangis', 'sama', 'overthinknya', 'juga', 'enak', 'begitu', 'jangan', 'pagi', 'pagi', 'setann']",Anger
900,"['asu', 'pjj', 'lagi', 'sudah', 'enak', 'ptm', 'padahal']",Anger
901,"['kok', 'enak', 'e', 'kerja', 'woi', 'dikira', 'duit', 'datang', 'dari', 'langit', 'apa']",Anger
902,"['kalau', 'dari', 'awal', 'anak', 'set', 'senang', 'je', 'baik', 'awak', 'cari', 'anak', 'orang', 'kaya', 'je', 'kesal']",Anger
903,"['kalau', 'memang', 'mau', 'negakin', 'syariat', 'jangan', 'setengah', 'dan', 'yang', 'enak', 'saja', 'orang', 'mirip', 'gini', 'yang', 'bikin', 'citra', 'poligami', 'buruk', 'dimata', 'orang', 'banyak', 'orang', 'jadi', 'nganggap', 'poligami', 'karena', 'sangean', 'saja', 'bikin', 'emosi']",Anger
904,"['rambut', 'rontok', 'depresi', 'gila', 'overthinking', 'kangen', 'keluarga', 'merasa', 'hancur', 'sama', 'hidup', 'sekarang', 'gabsa', 'ngejalanin', 'semua', 'sekarang', 'hancur', 'semuanya', 'tidak', 'kuat', 'ngelewatin', 'nya', 'kenapa', 'segampang', 'ini', 'kamu', 'hancurin', 'hidup', 'orang', 'dan', 'sekarang', 'kamu', 'bahagia', 'diatas', 'hancurnya', 'hidupku', 'sendiri', 'disini']",Anger
905,"['kadang', 'jadi', 'anak', 'yang', 'tidak', 'dibolehin', 'bawa', 'motor', 'kemana', 'mana', 'tuh', 'tidak', 'enak', 'anjirr', 'contohnya', 'saya', 'setiap', 'ada', 'acara', 'kelompok', 'pasti', 'kudu', 'nebeng', 'ke', 'teman', 'kan', 'nyusahin', 'bat', 'anjirr', 'sudah', 'klas', 'masih', 'tetap', 'kaga', 'dibolehin', 'heran']",Anger
906,"['dokter', 'ngmongin', 'pola', 'pikir', 'sama', 'treatmentnya', 'disebelah', 'mana', 'mati', 'semua', 'ini', 'saya', 'masih', 'hidup', 'saya', 'ngmong', 'orangtua', 'saya', 'bahagia', 'setelah', 'mati', 'karena', 'saya', 'ikhlas', 'tidak', 'saya', 'mengajak', 'debat', 'biar', 'pro', 'pemerintah', 'tidak', 'najis', 'reply', 'saya', 'baca', 'lagi', 'yang', 'gagal', 'nanganin', 'pandemic', 'tidak', 'indo', 'cuma', 'indo', 'ko']",Anger
907,"['kamfrett', 'aa', 'nyese', 'saya', 'vaksin', 'ke', 'sudah', 'tahu', 'badan', 'lagi', 'kurang', 'enak', 'malah', 'sokan', 'alhasil', 'sakit', 'benar', 'kan']",Anger
908,"['pagi', 'pagi', 'liat', 'orang', 'bikin', 'pie', 'kelihatan', 'enak', 'sekali', 'gataunya', 'slime', 'day', 'ruined', 'jengkel']",Anger
909,"['nugget', 'rebus', 'tidak', 'enak', 'anjir']",Anger
910,"['poin', 'no', 'solusinya', 'kontrol', 'your', 'kntl', 'pak', 'enak', 'saja', 'sudah', 'dikasih', 'buat', 'seumur', 'hidup', 'masih', 'minta', 'cicip', 'yang', 'lain', 'poin', 'no', 'juga', 'geli', 'bacanya', 'ujungnya', 'yang', 'dipikirin', 'juga', 'perkelamninan', 'ye', 'ini', 'buaya']",Anger
911,"['sudah', 'mbak', 'tidak', 'usah', 'dilanjutin', 'debatnya', 'cowok', 'cuma', 'mikir', 'enak', 'mah', 'sudah', 'mbak', 'stop', 'saja', 'capai', 'nanti', 'bikin', 'kesal', 'saja']",Anger
912,"['yang', 'bisa', 'wfh', 'mah', 'enak', 'bang', 'sarkem', 'mana', 'bisa', 'cacat', 'nih', 'kantor', 'saya']",Anger
913,"['tidak', 'beli', 'motor', 'tidak', 'beli', 'rumah', 'kalau', 'cash', 'resikonya', 'ya', 'dibuat', 'ribet', 'salesnya', 'kaya', 'tidak', 'senang', 'ngehe']",Anger
914,"['liatnya', 'saja', 'sudah', 'panas', 'tapi', 'tidak apa apa', 'semangat', 'meski', 'emosi']",Anger
915,"['facebook', 'tidak', 'enak', 'sekali']",Anger
916,"['jadi', 'nanti', 'anaknya', 'tertekan', 'menikah', 'tujuannya', 'bahagia', 'terus', 'memulai', 'kehidupan', 'baru', 'dengan', 'orang', 'yang', 'kita', 'cintai', 'jadi', 'kalau', 'mau', 'punya', 'idak', 'punya', 'anak', 'tidak apa-apa', 'karena', 'itu', 'pilihan', 'mereka', 'asalkan', 'mereka', 'bahagia', 'dan', 'kalau', 'mau', 'punya', 'anak', 'disarankan', 'punya', 'persiapan', 'yang', 'matang', 'sangat', 'bukan', 'karena', 'ortunya', 'yang', 'heboh', 'sana', 'sini', 'aneh', 'saja', '_']",Anger
917,"['ini', 'mah', 'enak', 'di', 'suami', 'semua', 'tidak', 'enak', 'di', 'istri', 'goblok']",Anger
918,"['maksud', 'loo', 'mengajak', 'ribut', 'matcha', 'enak', 'sekali', 'woyy']",Anger
919,"['salah', 'sih', 'bang', 'saya', 'liat', 'retweet', 'kamu', 'pagi', 'gini', 'auto', 'kesal', 'baca', 'twit', 'mutajir', 'jadinya', 'kan', 'saya', 'memulai', 'weekend', 'yang', 'cerah', 'ini', 'dengan', 'kekesalan', 'memang', 'benar', 'kata', 'emak', 'kalau', 'bangun', 'tidur', 'jangan', 'langsung', 'buka', 'twitter']",Anger
920,"['hadeuh', 'kita', 'rakyat', 'ini', 'dibodohi', 'duble', 'dong', 'enak', 'sampeyan', 'dapat', 'gaji', 'hanya', 'untuk', 'kepentingan', 'ketum', 'partai']",Anger
921,"['point', 'ke', 'tuh', 'kek', 'apa', 'sekali', 'yah', 'mutajir', 'mutajir', 'deketan', 'lagi', 'coba', 'biar', 'enak', 'nampolnya']",Anger
922,"['anjing', 'saya', 'kan', 'pakai', 'dn', 'puasa', 'gelar', 'kenapa', 'pada', 'bilang', 'semangat', 'puasa', 'bikin', 'sakit', 'hati', 'saja']",Anger
923,"['sering', 'sekali', 'update', 'sw', 'pas', 'abis', 'pinjam', 'duit', 'eh', 'kukira', 'kontaknya', 'sudah', 'terhapus', 'anj', 'foya', 'foya', 'sambil', 'ngumpet', 'tidak', 'enak', 'tahu', 'bangsat']",Anger
924,"['bisa', 'bisanya', 'ada', 'orang', 'yang', 'tidak', 'suka', 'liat', 'orang', 'lain', 'bahagia']",Anger
925,"['susah', 'sangat', 'liat', 'orang', 'lain', 'bahagia', 'sih', 'dasar', 'para', 'pelakor']",Anger
926,"['tidak', 'biasanya', 'subuh', 'nlpon', 'dengan', 'semangat', 'bilang', 'semua', 'pegawai', 'dikantornya', 'hari', 'ini', 'wajib', 'di', 'pacar', 'swab', 'saya', 'yang', 'dengernya', 'spontan', 'jawab', 'semoga', 'semua', 'masuk', 'sorga', 'auto', 'nyolot', 'maki', 'saya', 'anti', 'rezim', 'dan', 'labeli', 'kadrun', 'cebongmah', 'memang', 'begitu', 'mirip', 'pentol', 'korek', 'digosok', 'langsung', 'ngegas']",Anger
